Data_Packet_Traffic,Data_Packet_Injection_Rate_(packets/cycle/node),Routing_Algorithm,Selection_Policy,Ant_Packet_Traffic,Ant_Packet_Injection_Rate_(packets/cycle/node),Alpha,Reinforcement_Factor,NoC_Routing_Solution,Simulation_Time,Total_Cycles,Num_Packets_Transmitted,Throughput_(packets/cycle/node),Avg._Packet_Delay_(cycles),Avg._Packet_Hops,Num_Payload_Packets_Transmitted,Payload_Throughput_(packets/cycle/node),Avg._Payload_Packet_Delay_(cycles),Avg._Payload_Packet_Hops,Average_Flit_per_State_Delay[INPUT_BUFFER],Max_Flit_per_State_Delay[INPUT_BUFFER],Average_Flit_per_State_Delay[ROUTE_COMPUTATION],Max_Flit_per_State_Delay[ROUTE_COMPUTATION],Average_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Max_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_ALLOCATION],Max_Flit_per_State_Delay[SWITCH_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_TRAVERSAL],Max_Flit_per_State_Delay[SWITCH_TRAVERSAL],Average_Flit_per_State_Delay[LINK_TRAVERSAL],Max_Flit_per_State_Delay[LINK_TRAVERSAL],Average_Flit_per_State_Delay[DESTINATION_ARRIVED],Max_Flit_per_State_Delay[DESTINATION_ARRIVED]
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.016000,OddEven+ACO,26m18.663205644s,20000,67430,0.0526796875,75.68816550496811,7.029749369716743,67207,0.05250546875,75.75408811582128,7.031931197643103,4.1885571776232915,89,1.6865524900262108,58,1.2410119503793973,5,1,1,1.1167483802723788,54,3.752599119159996,148,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.032000,OddEven+ACO,26m24.831676389s,20000,67317,0.05259140625,78.56152234948081,7.00542210734287,67041,0.05237578125,78.6596411151385,7.007920526245133,4.294433230581959,136,1.724871743338587,101,1.2361287128503393,6,1,1,1.142449025200068,104,4.111488151164653,159,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.064000,OddEven+ACO,26m29.479786867s,20000,67288,0.05256875,80.56718880038045,6.983057900368565,67017,0.05235703125,80.66936747392452,6.98516794246236,4.40489265061373,162,1.8087358605930908,114,1.2367749469214437,5,1,1,1.170884910059871,102,4.285543378836103,245,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.000500,OddEven+ACO,26m45.165130354s,20000,67843,0.05300234375,77.79101749627817,7.012528927081644,67570,0.0527890625,77.89304425040699,7.015687435252331,4.313142017212546,98,1.7217368875766446,71,1.2444469143465897,5,1,1,1.12372229923653,67,3.969264925776908,143,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.001000,OddEven+ACO,26m46.613374946s,20000,66920,0.05228125,82.022758517633,7.001195457262403,66701,0.05211015625,82.11074796479812,7.004272799508254,4.4826138957309585,137,1.7856300402796583,106,1.2411775601842094,5,1,1,1.1650287845877596,108,4.445335884780696,156,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.002000,OddEven+ACO,24m43.75860834s,20000,67558,0.0527796875,64.62318304271885,6.9828443707629,67306,0.0525828125,64.69047336047306,6.985380203845125,3.748299366730357,78,1.5469519209622575,46,1.242575995330522,5,1,1,1.050117475707512,47,2.6295747006231305,105,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.004000,OddEven+ACO,26m40.976551575s,20000,67734,0.0529171875,78.00335134496707,7.017037233885493,67469,0.05271015625,78.09651840104344,7.019564540752049,4.308412151964996,120,1.7120889961693866,75,1.2439723755746341,5,1,1,1.1280900880741072,56,4.000937802293555,140,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.008000,OddEven+ACO,25m49.158558369s,20000,67244,0.052534375,72.69994348938195,6.977603949794777,66968,0.05231875,72.78088042049934,6.980035240711982,4.085493515042972,104,1.649483790709296,62,1.239495985964166,5,1,1,1.1000914604794454,65,3.4933917652669133,138,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.016000,OddEven+ACO,26m22.910154901s,20000,67582,0.0527984375,76.78301914711018,6.984078600810867,67313,0.05258828125,76.86952000356543,6.9875358400309,4.323929464611482,108,1.7489838085419238,66,1.2462444379650874,6,1,1,1.1172078091087856,68,3.849463518515305,145,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.65,rf=0.032000,OddEven+ACO,27m5.095239869s,20000,67472,0.0527125,84.75017785155323,6.982748399336021,67212,0.052509375,84.85425221686603,6.985612688210439,4.581932816713491,173,1.857699710140018,127,1.2374611187220896,5,1,1,1.2036837827436857,129,4.7520593597520255,235,0,0
